App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
365Scores - Live Scores,nan,nan,nan,nan
365Scores - Live Scores,nan,nan,nan,nan
365Scores - Live Scores,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Blue Glass Water Keyboard Theme,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Color Pixel by Number - Sandbox Art Coloring,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,It's best working I've used,Positive,1.0,0.3
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,I live Colorado Springs Colorado. Need I say,Positive,0.13636363636363635,0.5
3D Live Neon Weed Launcher,nan,nan,nan,nan
3D Live Neon Weed Launcher,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Excellent,Positive,1.0,1.0
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,"Better brainless runners, actually makes think",Positive,0.25,0.3
4 in a Row,nan,nan,nan,nan
4 in a Row,It cool game I liked much helps developing concentration,Positive,0.1875,0.5125000000000001
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Excellent really tough higher CPU levels,Positive,0.28703703703703703,0.7777777777777778
4 in a Row,nan,nan,nan,nan
4 in a Row,It's great game keep u busy hours..... Obviously.. u know play...,Positive,0.125,0.4875
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Simple game pass time away. My grandson like it.,Negative,-0.2,0.37857142857142856
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Great way waist time.,Positive,0.8,0.75
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Great,Positive,0.8,0.75
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Connect four V good,Positive,0.7,0.6000000000000001
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Boring All put chip hole let's win,Negative,-0.09999999999999998,0.7
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Super fun game Really good brain game,Positive,0.10666666666666665,0.4533333333333333
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,It's boring This game sooooo boring.. -_-,Negative,-0.7999999999999999,0.7999999999999999
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Could made better improving manoeuvre,Positive,0.5,0.5
4 in a Row,nan,nan,nan,nan
4 in a Row,Addictive! I've playing almost every day years. A GREAT version :),Positive,0.43333333333333335,0.8833333333333333
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,4 row Who knew 4 row could fun,Positive,0.3,0.2
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Keeps busy,Positive,0.1,0.3
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,Love ♥this game rocks ♥,Positive,0.3666666666666667,0.6666666666666666
4 in a Row,nan,nan,nan,nan
4 in a Row,Nice simple game,Positive,0.06666666666666665,0.5857142857142857
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,nan,nan,nan,nan
4 in a Row,love,Positive,0.5,0.6
4 in a Row,Ive played level 10 three times them. Then I programmed AI C I let go second level 10 fifteen times all. I could make suggestion improving evaluation function like. It uses concept zugzwang accurate.,Positive,0.20000000000000004,0.3166666666666667
4K Wallpapers and Ultra HD Backgrounds,"Nice wallpapers they're NOT 4k even 2k, they're presented. They're hardly fullHD that's perhaps scaled 4k, making look grainy blurry. Would recommend phone screen resolution higher full HD. Nice collection, great quality, unfortunately.",Positive,0.25833333333333336,0.7630952380952382
4K Wallpapers and Ultra HD Backgrounds,The refresh function scrambles excisting wallpapers... Who fooling? Lot wallpapers bad quality. Don‘t waste time.,Negative,-0.44999999999999996,0.3333333333333333
4K Wallpapers and Ultra HD Backgrounds,Awesome app. Wallpapers vibrant exclusive mostly. But excessive ads make miserable wallpapers. Please least reduce them.,Positive,0.01944444444444446,0.7055555555555556
4K Wallpapers and Ultra HD Backgrounds,nan,nan,nan,nan
4K Wallpapers and Ultra HD Backgrounds,nan,nan,nan,nan
4K Wallpapers and Ultra HD Backgrounds,nan,nan,nan,nan
4K Wallpapers and Ultra HD Backgrounds,nan,nan,nan,nan
